gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSG00000151718	ENST00000403733,ENST00000427431,ENST00000438543,ENST00000448232,ENST00000504005,ENST00000506225,ENST00000508614,ENST00000508747,ENST00000513834,ENST00000515284	3352.87	3172.58	2072.14	24.43	18.40
ENSG00000151725	ENST00000281453,ENST00000502461,ENST00000506535,ENST00000508095,ENST00000510146,ENST00000514781	1673.11	1492.82	537.00	13.45	10.13
ENSG00000151726	ENST00000281455,ENST00000454703,ENST00000503407,ENST00000504342,ENST00000504900,ENST00000505492,ENST00000506733,ENST00000507295,ENST00000513001,ENST00000513317,ENST00000515030,ENST00000622937	3108.75	2928.46	1294.00	16.53	12.45
ENSG00000151729	ENST00000281456,ENST00000491736	2109.54	1929.25	867.00	16.81	12.66
ENSG00000151743	ENST00000281471,ENST00000422146,ENST00000457428,ENST00000506446,ENST00000509386,ENST00000535408,ENST00000536761,ENST00000537562,ENST00000537960,ENST00000541541,ENST00000541931,ENST00000542781	679.92	499.71	55.67	4.17	3.14
ENSG00000151746	ENST00000281474,ENST00000395758,ENST00000547680,ENST00000548411,ENST00000550207,ENST00000551086,ENST00000551848,ENST00000552160,ENST00000552226,ENST00000614004	2329.40	2149.12	1884.00	32.79	24.69
ENSG00000151748	ENST00000324679,ENST00000553731,ENST00000555720,ENST00000556735,ENST00000557458,ENST00000602664	2491.32	2311.04	2093.88	33.89	25.52
ENSG00000151773	ENST00000444614,ENST00000470137,ENST00000476570,ENST00000611737,ENST00000614023	571.95	394.73	10.00	0.95	0.71
ENSG00000151778	ENST00000379179,ENST00000474333,ENST00000493476,ENST00000616650	817.75	637.46	0.00	0.00	0.00
ENSG00000151779	ENST00000281513,ENST00000417461,ENST00000423602,ENST00000427792,ENST00000429842,ENST00000433283,ENST00000441755,ENST00000442506,ENST00000485694	3120.21	2939.92	1007.00	12.81	9.65
ENSG00000151789	ENST00000281523,ENST00000446749,ENST00000466511,ENST00000467140,ENST00000469927,ENST00000474607,ENST00000478967,ENST00000494108,ENST00000494118,ENST00000495739,ENST00000497570	1071.40	891.12	62.00	2.60	1.96
ENSG00000151790	ENST00000503634,ENST00000506072,ENST00000506181,ENST00000507590,ENST00000509738,ENST00000510293,ENST00000512584,ENST00000536354	956.10	775.82	14.00	0.67	0.51
ENSG00000151806	ENST00000281543,ENST00000506793,ENST00000511493,ENST00000513775	4347.55	4167.26	882.00	7.92	5.96
ENSG00000151812	ENST00000339762,ENST00000554648,ENST00000554729,ENST00000556306,ENST00000556568,ENST00000556826,ENST00000557254,ENST00000557430	1235.62	1055.42	0.00	0.00	0.00
ENSG00000151834	ENST00000356504,ENST00000381620,ENST00000503806,ENST00000506961,ENST00000507069,ENST00000507460,ENST00000509716,ENST00000510233,ENST00000510861,ENST00000513005,ENST00000514090,ENST00000514193,ENST00000514236,ENST00000515082,ENST00000540012	3139.75	2959.46	80.00	1.01	0.76
ENSG00000151835	ENST00000382292,ENST00000382298,ENST00000402364,ENST00000423156,ENST00000455470,ENST00000476776	9206.09	9025.80	2051.00	8.50	6.40
ENSG00000151838	ENST00000281581,ENST00000537690,ENST00000553317,ENST00000556936,ENST00000556996	2487.00	2306.71	1.00	0.02	0.01
ENSG00000151846	ENST00000281589	3387.00	3206.71	15.00	0.17	0.13
ENSG00000151849	ENST00000381884,ENST00000418179,ENST00000471870,ENST00000493190,ENST00000545981,ENST00000616936	3771.31	3591.03	337.00	3.51	2.64
ENSG00000151876	ENST00000281623,ENST00000296812,ENST00000504463,ENST00000505566,ENST00000506496,ENST00000509134,ENST00000513496	1023.70	843.42	39.00	1.73	1.30
ENSG00000151881	ENST00000397080,ENST00000500337,ENST00000506860,ENST00000510130,ENST00000511525,ENST00000512085	2110.44	1930.15	111.00	2.15	1.62
ENSG00000151882	ENST00000361115,ENST00000489442,ENST00000513525,ENST00000514421	2032.71	1852.43	68.00	1.37	1.03
ENSG00000151883	ENST00000281631,ENST00000502524,ENST00000503046,ENST00000503193,ENST00000503561,ENST00000503665,ENST00000503707,ENST00000503750,ENST00000503790,ENST00000503888,ENST00000505180,ENST00000505554,ENST00000505697,ENST00000507812,ENST00000510040,ENST00000510303,ENST00000511363,ENST00000513414,ENST00000513738,ENST00000514067,ENST00000514342,ENST00000515166,ENST00000515175	1305.21	1124.95	223.00	7.41	5.58
ENSG00000151892	ENST00000355422,ENST00000369234,ENST00000369236,ENST00000439649,ENST00000490345	3293.20	3112.91	5.00	0.06	0.05
ENSG00000151893	ENST00000369151,ENST00000477583,ENST00000481360,ENST00000489169,ENST00000490610,ENST00000493518,ENST00000544392	3953.99	3773.73	2539.00	25.16	18.95
ENSG00000151914	ENST00000244364,ENST00000312431,ENST00000340834,ENST00000361203,ENST00000370754,ENST00000370765,ENST00000370788,ENST00000421834,ENST00000439203,ENST00000449297,ENST00000459869,ENST00000466429,ENST00000482156,ENST00000487754,ENST00000492944,ENST00000517840,ENST00000517937,ENST00000518398,ENST00000518464,ENST00000518828,ENST00000518935,ENST00000520144,ENST00000520645,ENST00000521104,ENST00000521821,ENST00000522360,ENST00000522538,ENST00000523292,ENST00000523597,ENST00000523817,ENST00000523943,ENST00000523967,ENST00000524186,ENST00000524216,ENST00000524302	3722.60	3542.32	5904.00	62.34	46.94
ENSG00000151917	ENST00000370745,ENST00000370746,ENST00000370748,ENST00000484701	2282.18	2101.90	16.00	0.28	0.21
ENSG00000151923	ENST00000369086,ENST00000369087,ENST00000369093,ENST00000412524,ENST00000436547,ENST00000462373,ENST00000463089,ENST00000470635,ENST00000470781,ENST00000479729,ENST00000489822,ENST00000495821,ENST00000497671	1714.21	1533.92	2572.00	62.71	47.23
ENSG00000151929	ENST00000369085,ENST00000450186	2469.99	2289.70	4061.00	66.34	49.95
ENSG00000151948	ENST00000281703,ENST00000413816,ENST00000441390,ENST00000442111,ENST00000537468,ENST00000539044	2654.06	2473.77	58.00	0.88	0.66
ENSG00000151952	ENST00000389441,ENST00000422113,ENST00000619366	5776.00	5595.71	3.00	0.02	0.02
ENSG00000151962	ENST00000281722,ENST00000510397,ENST00000512640,ENST00000514866	2262.50	2082.22	0.00	0.00	0.00
ENSG00000151963	ENST00000406795	241.00	67.92	0.00	0.00	0.00
ENSG00000151967	ENST00000445224,ENST00000461058,ENST00000472483,ENST00000475932,ENST00000482804,ENST00000482885,ENST00000483730,ENST00000495954	1756.10	1575.81	79.38	1.88	1.42
ENSG00000152034	ENST00000281806,ENST00000369212	1839.50	1659.21	0.00	0.00	0.00
ENSG00000152049	ENST00000281830,ENST00000488477	3291.00	3110.71	9.00	0.11	0.08
ENSG00000152056	ENST00000334271,ENST00000396653,ENST00000396654,ENST00000409375,ENST00000415298,ENST00000443700,ENST00000444408,ENST00000446015	1904.58	1724.29	180.00	3.90	2.94
ENSG00000152061	ENST00000251507,ENST00000325589,ENST00000347255,ENST00000357444,ENST00000367686,ENST00000367687,ENST00000367688,ENST00000367690,ENST00000392064,ENST00000457696,ENST00000461613,ENST00000465412,ENST00000469553,ENST00000474375,ENST00000478442,ENST00000485114,ENST00000486220,ENST00000487987,ENST00000489615,ENST00000526253,ENST00000529145,ENST00000529474	2339.07	2158.81	339.00	5.87	4.42
ENSG00000152076	ENST00000310463,ENST00000392984,ENST00000409128,ENST00000409234,ENST00000409943,ENST00000423263,ENST00000434929,ENST00000441670,ENST00000457413,ENST00000496704,ENST00000498526	1279.73	1099.45	157.75	5.37	4.04
ENSG00000152078	ENST00000370203,ENST00000455656,ENST00000456991,ENST00000463375	5319.82	5139.54	248.99	1.81	1.36
ENSG00000152082	ENST00000281871,ENST00000409255,ENST00000425361,ENST00000455239,ENST00000457492,ENST00000480182,ENST00000485869,ENST00000491178	632.74	452.52	4512.23	372.95	280.85
ENSG00000152086	ENST00000312988	1542.00	1361.71	539.86	14.83	11.17
ENSG00000152092	ENST00000281881,ENST00000361833,ENST00000367657,ENST00000424564,ENST00000473640	6210.72	6030.43	1713.00	10.62	8.00
ENSG00000152093	ENST00000281882,ENST00000619050,ENST00000620207	1356.33	1176.04	0.00	0.00	0.00
ENSG00000152102	ENST00000389915,ENST00000409185	3934.18	3753.89	10134.00	100.97	76.04
ENSG00000152104	ENST00000366956,ENST00000473261,ENST00000486173,ENST00000491277,ENST00000543945	7030.81	6850.53	4102.00	22.40	16.87
ENSG00000152117	ENST00000415574,ENST00000438378	3776.61	3596.32	429.08	4.46	3.36
ENSG00000152127	ENST00000281923,ENST00000409645,ENST00000468758,ENST00000481801,ENST00000488365	7031.73	6851.48	5171.00	28.23	21.26
ENSG00000152128	ENST00000281924,ENST00000467316,ENST00000476823	1892.00	1711.71	9.00	0.20	0.15
ENSG00000152133	ENST00000281932,ENST00000409774,ENST00000473067	3894.99	3714.69	917.00	9.23	6.95
ENSG00000152137	ENST00000281938,ENST00000541798,ENST00000542496	2152.00	1971.71	2730.00	51.79	39.00
ENSG00000152147	ENST00000281950,ENST00000409011,ENST00000409566	1090.10	909.82	740.00	30.42	22.91
ENSG00000152154	ENST00000281961,ENST00000413011,ENST00000437068,ENST00000482239,ENST00000495402,ENST00000618232	906.50	726.23	0.00	0.00	0.00
ENSG00000152192	ENST00000377208	4547.00	4366.71	0.00	0.00	0.00
ENSG00000152193	ENST00000282003	3529.00	3348.71	296.00	3.31	2.49
ENSG00000152207	ENST00000282018,ENST00000614739,ENST00000617562,ENST00000621321,ENST00000622559	1669.00	1488.90	0.00	0.00	0.00
ENSG00000152208	ENST00000282020,ENST00000502699,ENST00000505687,ENST00000510992,ENST00000512631,ENST00000513976,ENST00000515744,ENST00000611049	3982.41	3802.12	350.00	3.44	2.59
ENSG00000152213	ENST00000282026,ENST00000490932	1988.50	1814.09	0.00	0.00	0.00
ENSG00000152214	ENST00000326695,ENST00000589109,ENST00000590910,ENST00000594852	884.75	704.50	0.00	0.00	0.00
ENSG00000152217	ENST00000282030,ENST00000426838,ENST00000591940	7885.53	7705.24	314.00	1.52	1.15
ENSG00000152219	ENST00000282032,ENST00000530909,ENST00000532047,ENST00000533457	2176.86	1997.59	271.00	5.07	3.82
ENSG00000152223	ENST00000282041,ENST00000585906,ENST00000586655,ENST00000587262,ENST00000587884,ENST00000587973,ENST00000587974,ENST00000590854,ENST00000590884,ENST00000592272	5272.10	5091.82	1796.00	13.19	9.93
ENSG00000152229	ENST00000409746,ENST00000587042,ENST00000588801,ENST00000589328,ENST00000591729,ENST00000593086	2804.32	2624.03	193.00	2.75	2.07
ENSG00000152234	ENST00000282050,ENST00000398752,ENST00000585650,ENST00000586523,ENST00000586592,ENST00000587902,ENST00000588390,ENST00000589252,ENST00000589611,ENST00000589869,ENST00000590156,ENST00000590324,ENST00000590406,ENST00000590448,ENST00000590665,ENST00000591267,ENST00000591981,ENST00000592364,ENST00000592989,ENST00000593152	1916.90	1736.61	13553.00	291.90	219.81
ENSG00000152240	ENST00000282058,ENST00000585425,ENST00000585518,ENST00000586060,ENST00000588704,ENST00000589554,ENST00000591098,ENST00000591715,ENST00000592206,ENST00000592471,ENST00000593165,ENST00000595199	732.88	552.75	578.00	39.11	29.45
ENSG00000152242	ENST00000587591,ENST00000588730,ENST00000615052,ENST00000615553,ENST00000619230,ENST00000619301	1838.10	1657.83	938.00	21.16	15.94
ENSG00000152253	ENST00000282074,ENST00000451987,ENST00000472216,ENST00000479309	1354.00	1173.71	675.00	21.51	16.20
ENSG00000152254	ENST00000282075,ENST00000375363,ENST00000421979,ENST00000429379,ENST00000461586	1311.00	1130.72	0.00	0.00	0.00
ENSG00000152256	ENST00000282077,ENST00000392571,ENST00000410055,ENST00000416991,ENST00000431718,ENST00000436490,ENST00000439519,ENST00000443353,ENST00000466437	1797.79	1617.51	198.29	4.59	3.45
ENSG00000152266	ENST00000282091,ENST00000529816	806.00	625.71	0.00	0.00	0.00
ENSG00000152270	ENST00000282096,ENST00000455098,ENST00000525439,ENST00000532740,ENST00000534317	5231.37	5051.09	135.00	1.00	0.75
ENSG00000152284	ENST00000282111,ENST00000442813,ENST00000490744,ENST00000494519	2894.32	2714.03	502.00	6.92	5.21
ENSG00000152291	ENST00000282120,ENST00000377386,ENST00000398263,ENST00000409015,ENST00000409232,ENST00000444342	3881.96	3701.67	8972.00	90.65	68.27
ENSG00000152292	ENST00000340326,ENST00000389938,ENST00000469800,ENST00000474753,ENST00000477170,ENST00000481395,ENST00000481426,ENST00000488219,ENST00000488657	924.33	744.06	0.00	0.00	0.00
ENSG00000152315	ENST00000282146	2522.00	2341.71	114.00	1.82	1.37
ENSG00000152332	ENST00000282169,ENST00000489294,ENST00000538489,ENST00000545294	8468.64	8288.35	2682.00	12.10	9.11
ENSG00000152348	ENST00000282185,ENST00000355178,ENST00000458350,ENST00000504770,ENST00000508814,ENST00000510085,ENST00000513443,ENST00000513634,ENST00000514253	1868.61	1688.32	162.18	3.59	2.71
ENSG00000152359	ENST00000357564,ENST00000428202,ENST00000446329,ENST00000502826,ENST00000503521,ENST00000503835,ENST00000504862,ENST00000506164,ENST00000507421,ENST00000508467,ENST00000510798,ENST00000512125,ENST00000514838,ENST00000515285	1303.65	1123.40	246.00	8.19	6.17
ENSG00000152377	ENST00000282223,ENST00000394945,ENST00000503916,ENST00000505690,ENST00000508642,ENST00000509293,ENST00000509978,ENST00000510405,ENST00000510689,ENST00000515091	1226.11	1045.86	1044.00	37.34	28.12
ENSG00000152380	ENST00000282226,ENST00000502608,ENST00000507084,ENST00000509292,ENST00000511718	1699.38	1519.09	10.00	0.25	0.19
ENSG00000152382	ENST00000367874,ENST00000467021	2160.46	1980.16	378.00	7.14	5.38
ENSG00000152402	ENST00000282249,ENST00000347596,ENST00000526355	3350.67	3170.38	149.00	1.76	1.32
ENSG00000152404	ENST00000282251,ENST00000431778,ENST00000462890,ENST00000532251	3278.00	3097.71	292.00	3.53	2.65
ENSG00000152409	ENST00000396137,ENST00000412001	9042.00	8861.71	277.00	1.17	0.88
ENSG00000152413	ENST00000282260,ENST00000334082,ENST00000460741,ENST00000508576,ENST00000535690	4792.26	4611.97	669.00	5.43	4.09
ENSG00000152422	ENST00000282268,ENST00000338635,ENST00000396027,ENST00000509268,ENST00000511817,ENST00000542685	1462.37	1282.08	81.00	2.36	1.78
ENSG00000152430	ENST00000282278,ENST00000321801,ENST00000392296,ENST00000430004,ENST00000433157,ENST00000434976,ENST00000468827,ENST00000486206	1924.25	1743.97	0.00	0.00	0.00
ENSG00000152433	ENST00000282282,ENST00000595335,ENST00000597567,ENST00000599604	1168.33	988.06	41.09	1.56	1.17
ENSG00000152439	ENST00000282292,ENST00000593916,ENST00000597061,ENST00000598770,ENST00000599847,ENST00000601958	1854.02	1673.74	194.04	4.34	3.27
ENSG00000152443	ENST00000317178,ENST00000431353,ENST00000451849,ENST00000473585,ENST00000489376	1475.59	1295.33	385.40	11.13	8.38
ENSG00000152454	ENST00000282308,ENST00000598928	2142.22	1961.93	158.00	3.01	2.27
ENSG00000152455	ENST00000313519,ENST00000354919,ENST00000358298,ENST00000378325,ENST00000378331,ENST00000412254,ENST00000420416,ENST00000433779	2335.02	2154.73	491.00	8.52	6.42
ENSG00000152457	ENST00000357717,ENST00000378241,ENST00000378242,ENST00000378246,ENST00000378249,ENST00000378254,ENST00000378255,ENST00000378258,ENST00000378278,ENST00000378289,ENST00000396817,ENST00000418843,ENST00000456122,ENST00000489161,ENST00000489845,ENST00000492201	2263.77	2083.48	355.00	6.37	4.80
ENSG00000152463	ENST00000378217,ENST00000378225,ENST00000378228,ENST00000413672,ENST00000428897,ENST00000429028,ENST00000485251,ENST00000493912	1229.68	1049.40	18.00	0.64	0.48
ENSG00000152464	ENST00000378197,ENST00000378201,ENST00000378202,ENST00000378203,ENST00000441850,ENST00000451677,ENST00000616640	1238.36	1058.07	464.18	16.41	12.36
ENSG00000152465	ENST00000378150,ENST00000378165,ENST00000466201,ENST00000478580,ENST00000486786	2193.75	2013.46	1681.73	31.24	23.53
ENSG00000152467	ENST00000282326,ENST00000391700,ENST00000601162	2054.00	1873.71	21.00	0.42	0.32
ENSG00000152475	ENST00000427624,ENST00000597582	2038.00	1857.71	9.00	0.18	0.14
ENSG00000152484	ENST00000282344,ENST00000612674,ENST00000620323	3180.69	3000.60	388.00	4.84	3.64
ENSG00000152487	ENST00000414939,ENST00000444660,ENST00000449529,ENST00000456217,ENST00000607346	484.79	304.68	3.83	0.47	0.35
ENSG00000152492	ENST00000392455,ENST00000392456,ENST00000460064	3096.93	2916.64	2144.00	27.49	20.70
ENSG00000152495	ENST00000282356,ENST00000502916,ENST00000504090,ENST00000504544,ENST00000505763,ENST00000508074,ENST00000509408,ENST00000509645,ENST00000510858,ENST00000512453,ENST00000512890,ENST00000514007,ENST00000515231	1248.86	1068.58	742.00	25.97	19.56
ENSG00000152503	ENST00000282369,ENST00000379617,ENST00000379618,ENST00000508894,ENST00000510222,ENST00000511701,ENST00000513154,ENST00000513485,ENST00000514154,ENST00000515104	1279.04	1098.76	114.00	3.88	2.92
ENSG00000152518	ENST00000282388,ENST00000620081	3161.59	2981.30	1112.00	13.95	10.51
ENSG00000152520	ENST00000380958,ENST00000399613,ENST00000483842,ENST00000503791	3256.39	3076.10	301.00	3.66	2.76
ENSG00000152527	ENST00000282406,ENST00000405000,ENST00000405223,ENST00000460356,ENST00000480103,ENST00000490038,ENST00000491692,ENST00000493408	6826.82	6646.53	69.00	0.39	0.29
ENSG00000152556	ENST00000312352,ENST00000340802,ENST00000359794,ENST00000546465,ENST00000546755,ENST00000546964,ENST00000547066,ENST00000547148,ENST00000547581,ENST00000547587,ENST00000548288,ENST00000548345,ENST00000548720,ENST00000549003,ENST00000549022,ENST00000549366,ENST00000549941,ENST00000550257,ENST00000550345,ENST00000550802,ENST00000550924,ENST00000551339,ENST00000551485,ENST00000551548,ENST00000551804,ENST00000552214,ENST00000552752,ENST00000552792,ENST00000552818,ENST00000552989,ENST00000553055	3019.56	2839.27	3389.10	44.65	33.62
ENSG00000152558	ENST00000361236,ENST00000398136,ENST00000525577,ENST00000526676,ENST00000528969,ENST00000529492,ENST00000531103,ENST00000532161	3132.32	2952.04	3003.00	38.05	28.65
ENSG00000152578	ENST00000282499,ENST00000393125,ENST00000393127,ENST00000428631,ENST00000525032,ENST00000525187,ENST00000525921,ENST00000525942,ENST00000527177,ENST00000527669,ENST00000527687,ENST00000530497,ENST00000531011,ENST00000531986,ENST00000533094	891.00	710.78	3.00	0.16	0.12
ENSG00000152580	ENST00000282466,ENST00000489791,ENST00000493841,ENST00000495443,ENST00000497472	9146.43	8966.14	116.02	0.48	0.36
ENSG00000152582	ENST00000282469,ENST00000356031,ENST00000440995,ENST00000502454,ENST00000503074,ENST00000504054,ENST00000505088,ENST00000505847,ENST00000506526,ENST00000506759,ENST00000508817,ENST00000509059,ENST00000510777,ENST00000513078	1708.30	1528.02	51.00	1.25	0.94
ENSG00000152583	ENST00000282470,ENST00000418378,ENST00000434434,ENST00000458304,ENST00000503414,ENST00000509407,ENST00000512317,ENST00000535835,ENST00000541496,ENST00000543631	1307.00	1126.72	0.00	0.00	0.00
ENSG00000152591	ENST00000282478,ENST00000399271	4306.00	4125.71	0.00	0.00	0.00
ENSG00000152592	ENST00000282479,ENST00000339673	2658.00	2477.71	0.00	0.00	0.00
ENSG00000152595	ENST00000361056,ENST00000395102,ENST00000424957,ENST00000497649,ENST00000508016,ENST00000511670,ENST00000515821,ENST00000540395,ENST00000560249	1776.33	1596.05	0.00	0.00	0.00
ENSG00000152601	ENST00000282486,ENST00000282488,ENST00000324196,ENST00000324210,ENST00000355460,ENST00000357472,ENST00000459747,ENST00000460166,ENST00000460591,ENST00000461436,ENST00000463374,ENST00000464596,ENST00000465907,ENST00000466565,ENST00000477171,ENST00000478535,ENST00000485509,ENST00000485910,ENST00000492948,ENST00000493459,ENST00000495875,ENST00000497971,ENST00000498502,ENST00000545754	1734.78	1554.50	3671.27	88.33	66.52
ENSG00000152611	ENST00000397366,ENST00000397367,ENST00000513623,ENST00000514524	969.00	788.71	16.00	0.76	0.57
ENSG00000152620	ENST00000282512,ENST00000381937,ENST00000397338,ENST00000404560,ENST00000502355,ENST00000506945,ENST00000509225,ENST00000511088,ENST00000511613,ENST00000514504,ENST00000617628	1923.39	1743.10	338.00	7.25	5.46
ENSG00000152642	ENST00000282541,ENST00000425459,ENST00000428684,ENST00000429432,ENST00000431009,ENST00000474846,ENST00000496151	1731.76	1551.48	602.00	14.51	10.93
ENSG00000152661	ENST00000282561	3037.00	2856.71	1035.00	13.55	10.20
ENSG00000152669	ENST00000282572,ENST00000501463	1595.53	1415.24	371.00	9.80	7.38
ENSG00000152670	ENST00000353507,ENST00000354991,ENST00000503129,ENST00000505374,ENST00000506511,ENST00000506848,ENST00000507645,ENST00000508580,ENST00000509312,ENST00000511491,ENST00000511853,ENST00000514278,ENST00000514679,ENST00000515709	1394.86	1214.59	0.00	0.00	0.00
